,player,pl_acc,pl_pps,min_start,min_end,shots_count,shots_made,shots_freq,shots_acc
243,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,17,17,1,0,0.6535947712418301,0.0
244,Norman Powell [TOR],47.8494623655914,111.29032258064515,17,17,6,3,3.9215686274509802,50.0
245,Greg Monroe [TOR],49.09090909090909,98.7878787878788,17,17,5,3,3.2679738562091503,60.0
246,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,17,17,14,6,9.15032679738562,42.857142857142854
247,OG Anunoby [TOR],45.05208333333333,106.51041666666667,17,17,12,6,7.8431372549019605,50.0
248,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,17,17,13,7,8.49673202614379,53.84615384615385
249,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,17,17,12,5,7.8431372549019605,41.66666666666667
250,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,17,17,9,2,5.882352941176471,22.22222222222222
251,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,17,17,20,8,13.071895424836601,40.0
252,Others [TOR],0.0,0.0,17,17,5,3,3.2679738562091503,60.0
253,Danny Green [TOR],46.73202614379085,124.83660130718954,17,17,9,4,5.882352941176471,44.44444444444444
254,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,17,17,15,8,9.803921568627452,53.333333333333336
255,CJ Miles [TOR],35.483870967741936,92.1146953405018,18,18,7,4,4.697986577181208,57.14285714285714
256,Delon Wright [TOR],43.12977099236641,95.22900763358778,18,18,7,4,4.697986577181208,57.14285714285714
257,Marc Gasol [TOR],44.85981308411215,101.16822429906543,18,18,7,2,4.697986577181208,28.57142857142857
258,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,18,18,1,0,0.6711409395973155,0.0
259,Norman Powell [TOR],47.8494623655914,111.29032258064515,18,18,1,1,0.6711409395973155,100.0
260,Greg Monroe [TOR],49.09090909090909,98.7878787878788,18,18,4,3,2.684563758389262,75.0
261,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,18,18,8,3,5.369127516778524,37.5
262,OG Anunoby [TOR],45.05208333333333,106.51041666666667,18,18,9,4,6.040268456375839,44.44444444444444
263,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,18,18,9,4,6.040268456375839,44.44444444444444
264,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,18,18,19,13,12.751677852348994,68.42105263157895
265,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,18,18,13,8,8.724832214765101,61.53846153846154
266,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,18,18,24,10,16.107382550335572,41.66666666666667
267,Others [TOR],0.0,0.0,18,18,8,5,5.369127516778524,62.5
268,Danny Green [TOR],46.73202614379085,124.83660130718954,18,18,5,3,3.3557046979865772,60.0
269,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,18,18,27,13,18.120805369127517,48.148148148148145
270,CJ Miles [TOR],35.483870967741936,92.1146953405018,19,19,2,1,1.2903225806451613,50.0
271,Delon Wright [TOR],43.12977099236641,95.22900763358778,19,19,9,2,5.806451612903226,22.22222222222222
272,Marc Gasol [TOR],44.85981308411215,101.16822429906543,19,19,2,1,1.2903225806451613,50.0
273,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,19,19,2,2,1.2903225806451613,100.0
274,Norman Powell [TOR],47.8494623655914,111.29032258064515,19,19,5,3,3.225806451612903,60.0
275,Greg Monroe [TOR],49.09090909090909,98.7878787878788,19,19,1,0,0.6451612903225806,0.0
276,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,19,19,6,5,3.870967741935484,83.33333333333334
277,OG Anunoby [TOR],45.05208333333333,106.51041666666667,19,19,6,1,3.870967741935484,16.666666666666664
278,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,19,19,7,1,4.516129032258065,14.285714285714285
279,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,19,19,19,14,12.258064516129032,73.68421052631578
280,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,19,19,27,14,17.419354838709676,51.85185185185185
281,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,19,19,21,8,13.548387096774194,38.095238095238095
282,Others [TOR],0.0,0.0,19,19,4,3,2.5806451612903225,75.0
283,Danny Green [TOR],46.73202614379085,124.83660130718954,19,19,8,5,5.161290322580645,62.5
284,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,19,19,36,16,23.225806451612904,44.44444444444444
285,CJ Miles [TOR],35.483870967741936,92.1146953405018,20,20,1,0,0.6578947368421053,0.0
286,Delon Wright [TOR],43.12977099236641,95.22900763358778,20,20,2,0,1.3157894736842106,0.0
287,Marc Gasol [TOR],44.85981308411215,101.16822429906543,20,20,4,2,2.6315789473684212,50.0
288,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,20,20,0,0,0.0,0.0
289,Norman Powell [TOR],47.8494623655914,111.29032258064515,20,20,6,4,3.9473684210526314,66.66666666666666
290,Greg Monroe [TOR],49.09090909090909,98.7878787878788,20,20,0,0,0.0,0.0
291,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,20,20,4,2,2.6315789473684212,50.0
292,OG Anunoby [TOR],45.05208333333333,106.51041666666667,20,20,7,6,4.605263157894737,85.71428571428571
293,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,20,20,10,2,6.578947368421052,20.0
294,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,20,20,22,15,14.473684210526315,68.18181818181817
295,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,20,20,19,13,12.5,68.42105263157895
296,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,20,20,18,8,11.842105263157896,44.44444444444444
297,Others [TOR],0.0,0.0,20,20,7,2,4.605263157894737,28.57142857142857
298,Danny Green [TOR],46.73202614379085,124.83660130718954,20,20,25,8,16.44736842105263,32.0
299,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,20,20,27,17,17.763157894736842,62.96296296296296
300,CJ Miles [TOR],35.483870967741936,92.1146953405018,21,21,2,0,1.2738853503184713,0.0
301,Delon Wright [TOR],43.12977099236641,95.22900763358778,21,21,4,1,2.5477707006369426,25.0
302,Marc Gasol [TOR],44.85981308411215,101.16822429906543,21,21,4,2,2.5477707006369426,50.0
303,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,21,21,0,0,0.0,0.0
304,Norman Powell [TOR],47.8494623655914,111.29032258064515,21,21,5,3,3.1847133757961785,60.0
305,Greg Monroe [TOR],49.09090909090909,98.7878787878788,21,21,0,0,0.0,0.0
306,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,21,21,4,3,2.5477707006369426,75.0
307,OG Anunoby [TOR],45.05208333333333,106.51041666666667,21,21,5,4,3.1847133757961785,80.0
308,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,21,21,15,4,9.554140127388536,26.666666666666668
309,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,21,21,21,14,13.375796178343949,66.66666666666666
310,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,21,21,25,8,15.92356687898089,32.0
311,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,21,21,15,6,9.554140127388536,40.0
312,Others [TOR],0.0,0.0,21,21,5,5,3.1847133757961785,100.0
313,Danny Green [TOR],46.73202614379085,124.83660130718954,21,21,17,6,10.828025477707007,35.294117647058826
314,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,21,21,35,16,22.29299363057325,45.714285714285715
315,CJ Miles [TOR],35.483870967741936,92.1146953405018,22,22,0,0,0.0,0.0
316,Delon Wright [TOR],43.12977099236641,95.22900763358778,22,22,1,1,0.6622516556291391,100.0
317,Marc Gasol [TOR],44.85981308411215,101.16822429906543,22,22,5,3,3.3112582781456954,60.0
318,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,22,22,1,0,0.6622516556291391,0.0
319,Norman Powell [TOR],47.8494623655914,111.29032258064515,22,22,6,5,3.9735099337748343,83.33333333333334
320,Greg Monroe [TOR],49.09090909090909,98.7878787878788,22,22,1,1,0.6622516556291391,100.0
321,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,22,22,2,2,1.3245033112582782,100.0
322,OG Anunoby [TOR],45.05208333333333,106.51041666666667,22,22,4,2,2.6490066225165565,50.0
323,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,22,22,13,5,8.609271523178808,38.46153846153847
324,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,22,22,26,16,17.218543046357617,61.53846153846154
325,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,22,22,24,13,15.894039735099337,54.166666666666664
326,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,22,22,17,8,11.258278145695364,47.05882352941176
327,Others [TOR],0.0,0.0,22,22,3,3,1.9867549668874172,100.0
328,Danny Green [TOR],46.73202614379085,124.83660130718954,22,22,17,11,11.258278145695364,64.70588235294117
329,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,22,22,31,17,20.52980132450331,54.83870967741935
330,CJ Miles [TOR],35.483870967741936,92.1146953405018,23,23,0,0,0.0,0.0
331,Delon Wright [TOR],43.12977099236641,95.22900763358778,23,23,0,0,0.0,0.0
332,Marc Gasol [TOR],44.85981308411215,101.16822429906543,23,23,4,2,2.6143790849673203,50.0
333,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,23,23,2,0,1.3071895424836601,0.0
334,Norman Powell [TOR],47.8494623655914,111.29032258064515,23,23,2,2,1.3071895424836601,100.0
335,Greg Monroe [TOR],49.09090909090909,98.7878787878788,23,23,1,0,0.6535947712418301,0.0
336,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,23,23,5,3,3.2679738562091503,60.0
337,OG Anunoby [TOR],45.05208333333333,106.51041666666667,23,23,5,2,3.2679738562091503,40.0
338,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,23,23,12,6,7.8431372549019605,50.0
339,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,23,23,28,11,18.30065359477124,39.285714285714285
340,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,23,23,19,11,12.418300653594772,57.89473684210527
341,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,23,23,12,8,7.8431372549019605,66.66666666666666
342,Others [TOR],0.0,0.0,23,23,5,2,3.2679738562091503,40.0
343,Danny Green [TOR],46.73202614379085,124.83660130718954,23,23,18,5,11.764705882352942,27.77777777777778
344,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,23,23,40,27,26.143790849673202,67.5
345,CJ Miles [TOR],35.483870967741936,92.1146953405018,24,24,0,0,0.0,0.0
346,Delon Wright [TOR],43.12977099236641,95.22900763358778,24,24,6,2,3.3707865168539324,33.33333333333333
347,Marc Gasol [TOR],44.85981308411215,101.16822429906543,24,24,8,2,4.49438202247191,25.0
348,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,24,24,1,0,0.5617977528089888,0.0
349,Norman Powell [TOR],47.8494623655914,111.29032258064515,24,24,5,2,2.808988764044944,40.0
350,Greg Monroe [TOR],49.09090909090909,98.7878787878788,24,24,1,1,0.5617977528089888,100.0
351,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,24,24,4,3,2.247191011235955,75.0
352,OG Anunoby [TOR],45.05208333333333,106.51041666666667,24,24,4,4,2.247191011235955,100.0
353,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,24,24,18,8,10.112359550561798,44.44444444444444
354,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,24,24,20,8,11.235955056179776,40.0
355,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,24,24,21,13,11.797752808988765,61.904761904761905
356,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,24,24,29,10,16.292134831460675,34.48275862068966
357,Others [TOR],0.0,0.0,24,24,5,1,2.808988764044944,20.0
358,Danny Green [TOR],46.73202614379085,124.83660130718954,24,24,15,7,8.426966292134832,46.666666666666664
359,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,24,24,41,16,23.03370786516854,39.02439024390244
360,CJ Miles [TOR],35.483870967741936,92.1146953405018,25,25,2,2,1.7094017094017093,100.0
361,Delon Wright [TOR],43.12977099236641,95.22900763358778,25,25,0,0,0.0,0.0
362,Marc Gasol [TOR],44.85981308411215,101.16822429906543,25,25,6,4,5.128205128205129,66.66666666666666
363,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,25,25,2,1,1.7094017094017093,50.0
364,Norman Powell [TOR],47.8494623655914,111.29032258064515,25,25,0,0,0.0,0.0
365,Greg Monroe [TOR],49.09090909090909,98.7878787878788,25,25,1,0,0.8547008547008547,0.0
366,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,25,25,1,1,0.8547008547008547,100.0
367,OG Anunoby [TOR],45.05208333333333,106.51041666666667,25,25,1,0,0.8547008547008547,0.0
368,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,25,25,3,1,2.5641025641025643,33.33333333333333
369,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,25,25,27,16,23.076923076923077,59.25925925925925
370,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,25,25,17,6,14.52991452991453,35.294117647058826
371,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,25,25,12,6,10.256410256410257,50.0
372,Others [TOR],0.0,0.0,25,25,0,0,0.0,0.0
373,Danny Green [TOR],46.73202614379085,124.83660130718954,25,25,27,14,23.076923076923077,51.85185185185185
374,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,25,25,18,7,15.384615384615385,38.88888888888889
375,CJ Miles [TOR],35.483870967741936,92.1146953405018,26,26,0,0,0.0,0.0
376,Delon Wright [TOR],43.12977099236641,95.22900763358778,26,26,0,0,0.0,0.0
377,Marc Gasol [TOR],44.85981308411215,101.16822429906543,26,26,3,2,1.948051948051948,66.66666666666666
378,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,26,26,0,0,0.0,0.0
379,Norman Powell [TOR],47.8494623655914,111.29032258064515,26,26,1,1,0.6493506493506493,100.0
380,Greg Monroe [TOR],49.09090909090909,98.7878787878788,26,26,1,1,0.6493506493506493,100.0
381,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,26,26,4,3,2.5974025974025974,75.0
382,OG Anunoby [TOR],45.05208333333333,106.51041666666667,26,26,2,1,1.2987012987012987,50.0
383,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,26,26,11,5,7.142857142857143,45.45454545454545
384,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,26,26,30,22,19.48051948051948,73.33333333333333
385,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,26,26,27,14,17.532467532467532,51.85185185185185
386,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,26,26,14,8,9.090909090909092,57.14285714285714
387,Others [TOR],0.0,0.0,26,26,0,0,0.0,0.0
388,Danny Green [TOR],46.73202614379085,124.83660130718954,26,26,23,7,14.935064935064934,30.434782608695656
389,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,26,26,38,21,24.675324675324674,55.26315789473685
390,CJ Miles [TOR],35.483870967741936,92.1146953405018,27,27,0,0,0.0,0.0
391,Delon Wright [TOR],43.12977099236641,95.22900763358778,27,27,1,1,0.6896551724137931,100.0
392,Marc Gasol [TOR],44.85981308411215,101.16822429906543,27,27,4,2,2.7586206896551726,50.0
393,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,27,27,0,0,0.0,0.0
394,Norman Powell [TOR],47.8494623655914,111.29032258064515,27,27,0,0,0.0,0.0
395,Greg Monroe [TOR],49.09090909090909,98.7878787878788,27,27,1,0,0.6896551724137931,0.0
396,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,27,27,4,2,2.7586206896551726,50.0
397,OG Anunoby [TOR],45.05208333333333,106.51041666666667,27,27,2,2,1.3793103448275863,100.0
398,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,27,27,8,1,5.517241379310345,12.5
399,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,27,27,32,17,22.06896551724138,53.125
400,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,27,27,24,14,16.551724137931036,58.333333333333336
401,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,27,27,19,11,13.10344827586207,57.89473684210527
402,Others [TOR],0.0,0.0,27,27,0,0,0.0,0.0
403,Danny Green [TOR],46.73202614379085,124.83660130718954,27,27,27,15,18.620689655172413,55.55555555555556
404,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,27,27,23,13,15.862068965517242,56.52173913043478
405,CJ Miles [TOR],35.483870967741936,92.1146953405018,28,28,1,1,0.6666666666666666,100.0
406,Delon Wright [TOR],43.12977099236641,95.22900763358778,28,28,0,0,0.0,0.0
407,Marc Gasol [TOR],44.85981308411215,101.16822429906543,28,28,5,2,3.3333333333333335,40.0
408,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,28,28,1,0,0.6666666666666666,0.0
409,Norman Powell [TOR],47.8494623655914,111.29032258064515,28,28,1,0,0.6666666666666666,0.0
410,Greg Monroe [TOR],49.09090909090909,98.7878787878788,28,28,0,0,0.0,0.0
411,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,28,28,4,2,2.6666666666666665,50.0
412,OG Anunoby [TOR],45.05208333333333,106.51041666666667,28,28,2,0,1.3333333333333333,0.0
413,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,28,28,5,3,3.3333333333333335,60.0
414,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,28,28,31,17,20.666666666666668,54.83870967741935
415,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,28,28,23,13,15.333333333333334,56.52173913043478
416,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,28,28,19,10,12.666666666666666,52.63157894736842
417,Others [TOR],0.0,0.0,28,28,1,1,0.6666666666666666,100.0
418,Danny Green [TOR],46.73202614379085,124.83660130718954,28,28,19,8,12.666666666666666,42.10526315789473
419,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,28,28,38,21,25.333333333333332,55.26315789473685
420,CJ Miles [TOR],35.483870967741936,92.1146953405018,29,29,1,0,0.6802721088435374,0.0
421,Delon Wright [TOR],43.12977099236641,95.22900763358778,29,29,0,0,0.0,0.0
422,Marc Gasol [TOR],44.85981308411215,101.16822429906543,29,29,7,4,4.761904761904762,57.14285714285714
423,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,29,29,1,0,0.6802721088435374,0.0
424,Norman Powell [TOR],47.8494623655914,111.29032258064515,29,29,0,0,0.0,0.0
425,Greg Monroe [TOR],49.09090909090909,98.7878787878788,29,29,0,0,0.0,0.0
426,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,29,29,4,3,2.7210884353741496,75.0
427,OG Anunoby [TOR],45.05208333333333,106.51041666666667,29,29,1,1,0.6802721088435374,100.0
428,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,29,29,6,1,4.081632653061225,16.666666666666664
429,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,29,29,29,14,19.727891156462587,48.275862068965516
430,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,29,29,21,16,14.285714285714286,76.19047619047619
431,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,29,29,18,7,12.244897959183673,38.88888888888889
432,Others [TOR],0.0,0.0,29,29,0,0,0.0,0.0
433,Danny Green [TOR],46.73202614379085,124.83660130718954,29,29,29,16,19.727891156462587,55.172413793103445
434,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,29,29,30,14,20.408163265306122,46.666666666666664
435,CJ Miles [TOR],35.483870967741936,92.1146953405018,30,30,0,0,0.0,0.0
436,Delon Wright [TOR],43.12977099236641,95.22900763358778,30,30,0,0,0.0,0.0
437,Marc Gasol [TOR],44.85981308411215,101.16822429906543,30,30,5,2,3.5714285714285716,40.0
438,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,30,30,1,1,0.7142857142857143,100.0
439,Norman Powell [TOR],47.8494623655914,111.29032258064515,30,30,0,0,0.0,0.0
440,Greg Monroe [TOR],49.09090909090909,98.7878787878788,30,30,0,0,0.0,0.0
441,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,30,30,5,3,3.5714285714285716,60.0
442,OG Anunoby [TOR],45.05208333333333,106.51041666666667,30,30,0,0,0.0,0.0
443,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,30,30,13,6,9.285714285714286,46.15384615384615
444,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,30,30,26,13,18.571428571428573,50.0
445,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,30,30,23,14,16.428571428571427,60.86956521739131
446,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,30,30,19,10,13.571428571428571,52.63157894736842
447,Others [TOR],0.0,0.0,30,30,0,0,0.0,0.0
448,Danny Green [TOR],46.73202614379085,124.83660130718954,30,30,14,8,10.0,57.14285714285714
449,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,30,30,34,18,24.285714285714285,52.94117647058824
450,CJ Miles [TOR],35.483870967741936,92.1146953405018,31,31,0,0,0.0,0.0
451,Delon Wright [TOR],43.12977099236641,95.22900763358778,31,31,2,1,1.4598540145985401,50.0
452,Marc Gasol [TOR],44.85981308411215,101.16822429906543,31,31,3,1,2.18978102189781,33.33333333333333
453,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,31,31,1,0,0.7299270072992701,0.0
454,Norman Powell [TOR],47.8494623655914,111.29032258064515,31,31,2,2,1.4598540145985401,100.0
455,Greg Monroe [TOR],49.09090909090909,98.7878787878788,31,31,0,0,0.0,0.0
456,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,31,31,2,1,1.4598540145985401,50.0
457,OG Anunoby [TOR],45.05208333333333,106.51041666666667,31,31,5,2,3.6496350364963503,40.0
458,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,31,31,11,7,8.02919708029197,63.63636363636363
459,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,31,31,30,16,21.8978102189781,53.333333333333336
460,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,31,31,24,11,17.51824817518248,45.83333333333333
461,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,31,31,20,9,14.598540145985401,45.0
462,Others [TOR],0.0,0.0,31,31,0,0,0.0,0.0
463,Danny Green [TOR],46.73202614379085,124.83660130718954,31,31,10,6,7.299270072992701,60.0
464,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,31,31,27,16,19.708029197080293,59.25925925925925
465,CJ Miles [TOR],35.483870967741936,92.1146953405018,32,32,2,0,1.36986301369863,0.0
466,Delon Wright [TOR],43.12977099236641,95.22900763358778,32,32,1,0,0.684931506849315,0.0
467,Marc Gasol [TOR],44.85981308411215,101.16822429906543,32,32,5,3,3.4246575342465753,60.0
468,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,32,32,1,1,0.684931506849315,100.0
469,Norman Powell [TOR],47.8494623655914,111.29032258064515,32,32,3,1,2.0547945205479454,33.33333333333333
470,Greg Monroe [TOR],49.09090909090909,98.7878787878788,32,32,4,1,2.73972602739726,25.0
471,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,32,32,1,1,0.684931506849315,100.0
472,OG Anunoby [TOR],45.05208333333333,106.51041666666667,32,32,7,4,4.794520547945205,57.14285714285714
473,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,32,32,15,9,10.273972602739725,60.0
474,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,32,32,22,13,15.068493150684931,59.09090909090909
475,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,32,32,19,8,13.013698630136986,42.10526315789473
476,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,32,32,22,11,15.068493150684931,50.0
477,Others [TOR],0.0,0.0,32,32,1,1,0.684931506849315,100.0
478,Danny Green [TOR],46.73202614379085,124.83660130718954,32,32,17,8,11.643835616438356,47.05882352941176
479,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,32,32,26,17,17.80821917808219,65.38461538461539
480,CJ Miles [TOR],35.483870967741936,92.1146953405018,33,33,0,0,0.0,0.0
481,Delon Wright [TOR],43.12977099236641,95.22900763358778,33,33,3,2,2.0689655172413794,66.66666666666666
482,Marc Gasol [TOR],44.85981308411215,101.16822429906543,33,33,3,1,2.0689655172413794,33.33333333333333
